add;fid;full_id;osm_id;osm_type;building;addr_stree;addr_postc;addr_hou_1;addr_city
124;124;w87384310;87384310;way;yes;Ќово- арьерна€ улица;677008;2;якутск
164;164;w87384391;87384391;way;yes;Ќово- арьерна€ улица;677008;44928;якутск
168;168;w87384396;87384396;way;yes;Ќово- арьерна€ улица;677008;4;якутск
184;184;w87384448;87384448;way;residential;Ќово- арьерна€ улица;;23;якутск
679;679;w157857743;157857743;way;apartments;Ќово- арьерна€ улица;677008;31;якутск
1915;1915;w159799858;159799858;way;house;Ќово- арьерна€ улица;677008;45068;якутск
1924;1924;w159799873;159799873;way;residential;Ќово- арьерна€ улица;;25;якутск
1929;1929;w159799883;159799883;way;house;Ќово- арьерна€ улица;677008;11;якутск
1932;1932;w159799889;159799889;way;yes;Ќово- арьерна€ улица;677008;16;якутск
1935;1935;w159799899;159799899;way;house;Ќово- арьерна€ улица;677008;45099;якутск
1943;1943;w159799923;159799923;way;house;Ќово- арьерна€ улица;677008;3;якутск
1946;1946;w159799928;159799928;way;apartments;Ќово- арьерна€ улица;677008;44977;якутск
1960;1960;w159799943;159799943;way;yes;Ќово- арьерна€ улица;677008;18;якутск
1964;1964;w159799949;159799949;way;house;Ќово- арьерна€ улица;677008;13;якутск
1969;1969;w159799954;159799954;way;house;Ќово- арьерна€ улица;677008;9;якутск
1970;1970;w159799955;159799955;way;apartments;Ќово- арьерна€ улица;677008;45005;якутск
1979;1979;w159799966;159799966;way;apartments;Ќово- арьерна€ улица;677008;44946;якутск
1983;1983;w159799971;159799971;way;house;Ќово- арьерна€ улица;677008;45160;якутск
2004;2004;w159799995;159799995;way;house;Ќово- арьерна€ улица;677008;45038;якутск
2020;2020;w159800012;159800012;way;house;Ќово- арьерна€ улица;677008;5;якутск
2026;2026;w159800021;159800021;way;residential;Ќово- арьерна€ улица;;21;якутск
2028;2028;w159800025;159800025;way;residential;Ќово- арьерна€ улица;677008;44955;якутск
2039;2039;w159800039;159800039;way;apartments;Ќово- арьерна€ улица;;45036;
2046;2046;w159800051;159800051;way;residential;Ќово- арьерна€ улица;;17;якутск
2048;2048;w159800053;159800053;way;yes;Ќово- арьерна€ улица;;12;якутск
2058;2058;w159800063;159800063;way;house;Ќово- арьерна€ улица;677008;44933;якутск
2059;2059;w159800064;159800064;way;apartments;Ќово- арьерна€ улица;677008;44979;якутск
2060;2060;w159800065;159800065;way;residential;Ќово- арьерна€ улица;;27;якутск
2075;2075;w159800081;159800081;way;house;Ќово- арьерна€ улица;677008;7;якутск
2078;2078;w159800084;159800084;way;house;Ќово- арьерна€ улица;677008;1;якутск
2079;2079;w159800085;159800085;way;residential;Ќово- арьерна€ улица;;29;якутск
3752;3752;w159858674;159858674;way;house;Ќово- арьерна€ улица;677008;37;якутск
3767;3767;w159858689;159858689;way;house;Ќово- арьерна€ улица;677008;35;якутск
3809;3809;w159858750;159858750;way;house;Ќово- арьерна€ улица;677008;33;якутск
3885;3885;w159858866;159858866;way;house;Ќово- арьерна€ улица;677008;45014;якутск
3916;3916;w159858931;159858931;way;house;Ќово- арьерна€ улица;677008;29/2;якутск
3934;3934;w159858955;159858955;way;house;Ќово- арьерна€ улица;677008;45045;якутск
5378;5378;w286027765;286027765;way;yes;Ќово- арьерна€ улица;;27/2а;якутск
5469;5469;w291549820;291549820;way;house;Ќово- арьерна€ улица;677008;45129;якутск
5470;5470;w291605414;291605414;way;yes;Ќово- арьерна€ улица;677008;16 к2;якутск
5907;5907;w791371987;791371987;way;house;Ќово- арьерна€ улица;677008;45191;якутск
3504;3504;w159854552;159854552;way;yes;Ќово-—айсарска€ улица;677008;44989;якутск
3619;3619;w159854729;159854729;way;yes;Ќово-—айсарска€ улица;677008;45203;якутск
4171;4171;w159869449;159869449;way;house;ѕаркова€ улица;677008;27;якутск
4184;4184;w159869494;159869494;way;house;ѕаркова€ улица;677008;9;якутск
4187;4187;w159869506;159869506;way;yes;ѕаркова€ улица;677008;14;якутск
4202;4202;w159869558;159869558;way;yes;ѕаркова€ улица;677008;36;якутск
4207;4207;w159869580;159869580;way;yes;ѕаркова€ улица;677008;18;якутск
4209;4209;w159869589;159869589;way;yes;ѕаркова€ улица;677008;38;якутск
4217;4217;w159869622;159869622;way;house;ѕаркова€ улица;677008;28;якутск
4235;4235;w159869679;159869679;way;yes;ѕаркова€ улица;677008;33;якутск
4237;4237;w159869698;159869698;way;house;ѕаркова€ улица;677008;32;якутск
4241;4241;w159869720;159869720;way;yes;ѕаркова€ улица;677008;4;якутск
4257;4257;w159869768;159869768;way;yes;ѕаркова€ улица;677008;16;якутск
4266;4266;w159869805;159869805;way;house;ѕаркова€ улица;677008;26;якутск
4271;4271;w159869824;159869824;way;yes;ѕаркова€ улица;677008;2;якутск
4274;4274;w159869831;159869831;way;yes;ѕаркова€ улица;677008;34;якутск
4300;4300;w159869967;159869967;way;house;ѕаркова€ улица;677008;13;якутск
4344;4344;w159870123;159870123;way;apartments;ѕаркова€ улица;677000;44;якутск
4349;4349;w159870138;159870138;way;house;ѕаркова€ улица;677008;24;якутск
4360;4360;w159870172;159870172;way;yes;ѕаркова€ улица;677008;40;якутск
4366;4366;w159870189;159870189;way;house;ѕаркова€ улица;677008;31;якутск
4374;4374;w159870211;159870211;way;yes;ѕаркова€ улица;677008;6;якутск
4384;4384;w159870235;159870235;way;house;ѕаркова€ улица;677008;20;якутск
4389;4389;w159870268;159870268;way;yes;ѕаркова€ улица;677008;8;якутск
4405;4405;w159870291;159870291;way;yes;ѕаркова€ улица;677008;42;якутск
4416;4416;w159870317;159870317;way;yes;ѕаркова€ улица;677008;37;якутск
4422;4422;w159870327;159870327;way;house;ѕаркова€ улица;677008;19;якутск
4423;4423;w159870329;159870329;way;apartments;ѕаркова€ улица;677000;46;якутск
4432;4432;w159870345;159870345;way;yes;ѕаркова€ улица;677008;10;якутск
4449;4449;w159870380;159870380;way;yes;ѕаркова€ улица;677008;44950;якутск
4454;4454;w159870388;159870388;way;house;ѕаркова€ улица;677008;17;якутск
4466;4466;w159870410;159870410;way;yes;ѕаркова€ улица;677008;39;якутск
4481;4481;w159870459;159870459;way;house;ѕаркова€ улица;677008;22;якутск
4490;4490;w159870502;159870502;way;house;ѕаркова€ улица;677008;23;якутск
4499;4499;w159870533;159870533;way;house;ѕаркова€ улица;677008;1;якутск
4532;4532;w159870606;159870606;way;house;ѕаркова€ улица;677008;15;якутск
4547;4547;w159870637;159870637;way;yes;ѕаркова€ улица;677008;41;якутск
4577;4577;w159870706;159870706;way;apartments;ѕаркова€ улица;677008;50;якутск
4585;4585;w159870720;159870720;way;house;ѕаркова€ улица;677008;5;якутск
4606;4606;w159870750;159870750;way;apartments;ѕаркова€ улица;677000;52;якутск
4608;4608;w159870752;159870752;way;yes;ѕаркова€ улица;677008;43;якутск
4612;4612;w159870760;159870760;way;house;ѕаркова€ улица;677008;3;якутск
4613;4613;w159870762;159870762;way;house;ѕаркова€ улица;677008;29;якутск
4621;4621;w159870795;159870795;way;apartments;ѕаркова€ улица;677000;48;якутск
4622;4622;w159870796;159870796;way;yes;ѕаркова€ улица;677008;12;якутск
4627;4627;w159870811;159870811;way;house;ѕаркова€ улица;677008;7;якутск
5431;5431;w288137017;288137017;way;apartments;ѕаркова€ улица;677000;65;якутск
5947;5947;w791385077;791385077;way;house;ѕаркова€ улица;677008;11;якутск
5586;5586;w620227852;620227852;way;residential;–адужна€ улица;;69/12;якутск
1;1;r7321158;7321158;relation;yes;—ергел€хское шоссе;;4;
2;2;r12567820;12567820;relation;yes;—ергел€хское шоссе;;4;
